transaction_id,customer_id,customer_name,age,gender,city,region,category,product_name,quantity,unit_price,discount_pct,total_amount,payment_method,order_date,order_status,store_id,sales_rep,rating
TXN-136234,CUST-12743,Customer_45357,22,,Port Elizabeth,Eastern Cape,Electronics,Smartphone,4,9034.17,0.05,34329.85,Credit Card,2023-04-30,Cancelled,STR-036,Rep_163,1.6
TXN-168419,CUST-24874,Customer_50603,37,Other,Kimberley,Northern Cape,Sports,Running Shoes,1,1279.59,0.15,1087.65,Mobile Pay,2024-10-05,Returned,STR-002,Rep_120,1.6
TXN-143658,CUST-17255,Customer_9264,61,Other,Cape Town,Western Cape,Electronics,Tablet,1,4832.29,0.0,4832.29,Mobile Pay,2023-12-16,Completed,STR-022,Rep_182,4.6
TXN-126873,CUST-22272,Customer_31339,43,Male,Bloemfontein,Free State,Toys,RC Car,1,928.33,0.0,928.33,Credit Card,2023-05-30,Pending,STR-035,Rep_047,4.3
TXN-170534,CUST-13731,Customer_73285,25,Female,Port Elizabeth,Eastern Cape,Health & Beauty,Vitamins,2,201.89,0.0,403.78,Debit Card,2023-04-11,Pending,STR-041,Rep_154,3.6
TXN-158734,CUST-08880,Customer_72574,21,Female,Nelspruit,Mpumalanga,Health & Beauty,Vitamins,2,189.41,0.0,378.82,EFT,2022-05-25,Cancelled,STR-035,Rep_093,1.7
TXN-154008,CUST-14891,Customer_87380,29,Female,Bloemfontein,Free State,Home & Garden,Dining Table,3,5374.24,0.2,12898.18,Mobile Pay,2022-07-14,Completed,STR-007,Rep_010,2.6
TXN-104958,CUST-28497,Customer_93896,39,Other,Durban,KwaZulu-Natal,Food & Beverage,Tea Set,2,241.19,0.05,458.26,Credit Card,2024-12-27,Completed,STR-003,Rep_164,1.2
TXN-137622,CUST-25554,Customer_47826,63,Other,Kimberley,Northern Cape,Clothing,Jeans,3,584.39,0.0,1753.17,EFT,06/09/2024,Completed,STR-005,Rep_120,4.7
TXN-159102,CUST-10982,Customer_56265,33,Female,Durban,KwaZulu-Natal,Health & Beauty,Electric Toothbrush  ,2,501.73,0.0,1003.46,EFT,2023-01-15,Cancelled,STR-001,Rep_148,4.6
TXN-132640,CUST-16818,Customer_25217,62,Male,Cape Town,Western Cape,Toys,Doll,3,198.19,0.0,594.57,EFT,2024-06-21,Completed,STR-035,Rep_034,3.0
TXN-111564,CUST-08753,Customer_11917,34,Other,Johannesburg,Gauteng,Home & Garden,Dining Table,4,5668.57,0.0,22674.28,EFT,2022-08-16,Completed,STR-034,Rep_019,1.2
TXN-161838,CUST-10239,Customer_35119,47,Male,Johannesburg,Limpopo,Health & Beauty,Vitamins,5,195.61,0.0,978.05,Mobile Pay,2022-07-21,Completed,STR-003,Rep_105,3.3
TXN-152352,CUST-03720,Customer_28220,18,Female,Johannesburg,Gauteng,Electronics,Laptop,5,13098.09,0.05,62215.93,Mobile Pay,2024-09-26,Completed,STR-041,Rep_136,2.0
TXN-118306,CUST-28389,Customer_12311,28,Male,Kimberley,Northern Cape,Food & Beverage,Protein Bar,4,45.02,0.0,180.08,Mobile Pay,2024-12-20,Completed,STR-023,Rep_087,3.3
TXN-128192,CUST-01862,Customer_61759,56,Male,Port Elizabeth,Eastern Cape,Toys,RC Car,3,943.24,0.15,2405.26,Credit Card,2023-08-09,Completed,STR-025,Rep_147,4.4
TXN-172805,CUST-14087,Customer_44564,25,Female,Port Elizabeth,Eastern Cape,Sports,Yoga Mat,4,397.09,0.0,1588.36,Mobile Pay,2024-07-08,Completed,STR-018,Rep_059,3.7
TXN-149268,CUST-08655,Customer_68186,64,Other,Pretoria,,Food & Beverage,Olive Oil,1,131.96,0.1,118.76,EFT,2023-11-30,Completed,STR-003,Rep_057,3.6
TXN-171970,CUST-10754,Customer_24353,33,Female,Polokwane,Limpopo,HEALTH & BEAUTY,Vitamins,-1,204.42,0.1,183.98,Credit Card,2023-11-15,Completed,STR-029,Rep_002,3.6
TXN-116396,CUST-17101,Customer_95107,39,Other,Bloemfontein,Free State,Home & Garden,Dining Table,4,5476.58,0.15,18620.37,Mobile Pay,2024-09-04,Pending,STR-021,Rep_060,3.8
TXN-148844,CUST-05133,Customer_37789,150,Other,Cape Town,Western Cape,Toys,LEGO Set,1,696.99,0.1,627.29,Mobile Pay,2022-10-21,Completed,STR-007,Rep_094,1.6
TXN-107124,CUST-06042,,62,Female,Polokwane,Limpopo,Sports,Bicycle,5,4954.02,0.0,24770.1,Cash,2024-04-23,Completed,STR-009,Rep_100,2.7
TXN-138368,CUST-16793,,46,Female,Bloemfontein,Free State,HEALTH & BEAUTY,Vitamins,5,204.86,0.0,1024.3,Credit Card,2024-07-07,Returned,STR-025,Rep_056,1.3
TXN-151096,CUST-20612,Customer_58659,52,Male,Cape Town,Western Cape,Home & Garden,Lamp,3,560.02,0.15,2783.57,Mobile Pay,2023-09-04,Completed,STR-010,Rep_176,3.3
TXN-145767,CUST-03401,Customer_77323,24,Other,Cape Town,Western Cape,Toys,Puzzle,2,149.98,0.05,284.96,EFT,2023-04-06,Completed,STR-034,Rep_129,3.9
TXN-108286,CUST-08736,Customer_2417,60,Male,Bloemfontein,Free State,Clothing,Jeans,3,595.48,0.15,1518.47,EFT,2022-05-11,Completed,STR-026,Rep_086,3.0
TXN-126563,CUST-27347,Customer_52624,41,Male,Cape Town,Western Cape,Electronics,Smart TV,1,10371.68,0.0,10371.68,Credit Card,2022-02-27,Completed,STR-010,Rep_154,1.3
TXN-145329,CUST-01448,Customer_54941,58,Other,Johannesburg,Gauteng,Clothing,Hoodie,2,572.68,0.05,1088.09,EFT,2022-11-09,Completed,STR-039,Rep_170,1.8
TXN-123156,CUST-24324,Customer_62937,47,Other,East London,Eastern Cape,Toys,LEGO Set,1,699.51,0.0,699.51,Credit Card,2022-10-31,Completed,STR-033,Rep_188,2.7
TXN-128739,CUST-18342,Customer_4404,47,,Port Elizabeth,Eastern Cape,Health & Beauty,Perfume  ,5,804.03,0.05,3819.14,Credit Card,2022-07-15,Completed,STR-033,Rep_189,
TXN-172886,CUST-12151,Customer_69293,61,Other,Cape Town,Western Cape,Food & Beverage,Protein Bar,2,44.32,0.0,88.64,Mobile Pay,21/08/2024,Pending,STR-010,Rep_052,3.8
TXN-138073,CUST-05069,Customer_95616,,,Port Elizabeth,Eastern Cape,Home & Garden,Bookshelf,1,1912.84,0.1,1721.56,Cash,2023-06-02,Pending,STR-008,Rep_118,3.2
TXN-124600,CUST-03830,Customer_82395,,Other,  Pretoria  ,Gauteng,Toys,Puzzle,4,150.04,0.0,600.16,Credit Card,2023-08-28,Completed,STR-047,Rep_130,1.8
TXN-139739,CUST-28488,Customer_89377,33,Male,Polokwane,Limpopo,Toys,LEGO Set,5,723.19,0.1,3254.36,EFT,2024-02-19,Completed,STR-045,Rep_026,4.4
TXN-174764,CUST-14529,,38,Other,Nelspruit,Mpumalanga,Health & Beauty,Perfume,4,777.08,0.0,3108.32,Debit Card,2024-04-11,Completed,STR-016,Rep_124,4.6
TXN-170056,CUST-03762,Customer_10106,51,Other,East London,Eastern Cape,Clothing,Hoodie,1,540.51,0.0,540.51,Mobile Pay,2023-10-13,Completed,STR-038,Rep_128,4.1
TXN-155630,CUST-17367,Customer_63918,57,Male,East London,Eastern Cape,sports,Bicycle,3,4981.24,0.0,14943.72,,2022-05-09,Completed,STR-048,Rep_129,2.4
TXN-171529,CUST-28320,Customer_39072,46,Other,Pretoria,Gauteng,Health & Beauty,Moisturiser,4,241.27,0.1,R868.57,N/A,2023-09-06,Completed,STR-016,,4.6
TXN-156659,CUST-01006,Customer_73460,31,Male,Durban,KwaZulu-Natal,Sports,Running Shoes,2,1312.5,0.2,2100.0,EFT,2023-03-20,Completed,STR-035,Rep_121,3.8
TXN-100081,CUST-10899,Customer_27111,42,,East London,,Toys,RC Car,4,910.08,0.2,2912.26,Credit Card,2023-05-01,Completed,STR-023,Rep_148,
TXN-145031,CUST-21131,Customer_10721,70,Other,Kimberley,Northern Cape,FOOD & BEVERAGE,Olive Oil,3,134.8,0.1,363.96,EFT,2023-09-25,Completed,STR-018,Rep_094,4.8
TXN-107705,CUST-26721,Customer_22338,65,Female,Durban,KwaZulu-Natal,Home & Garden,Lamp,1,523.26,0.0,523.26,Mobile Pay,2024-10-19,Returned,STR-043,Rep_038,3.0
TXN-123360,CUST-15350,Customer_43416,N/A,Male,  Kimberley  ,Northern Cape,sports,Bicycle,4,5112.53,0.1,18405.11,,2022-02-11,Completed,STR-033,Rep_017,
TXN-124385,CUST-28867,Customer_99695,68,Female,  Johannesburg  ,Gauteng,Toys,Board Game  ,4,307.35,0.2,983.52,Debit Card,2022-12-14,Pending,STR-002,Rep_040,1.9
TXN-104098,CUST-27229,Customer_42336,40,Male,Nelspruit,Mpumalanga,Clothing,T-Shirt,2,242.99,0.0,485.98,unknown,00/00/0000,Completed,STR-007,Rep_101,
TXN-136325,CUST-03911,Customer_2611,46,Female,Cape Town,Western Cape,Sports,Dumbbell Set,5,790.13,0.05,3753.12,Mobile Pay,2023-12-31,Completed,STR-007,Rep_169,2.4
TXN-166492,CUST-19876,Customer_97525,57,Other,Polokwane,Limpopo,home & garden,Couch,5,8000.11,0.0,40000.55,,2022-10-03,Returned,STR-010,Rep_028,3.5
TXN-121841,CUST-10833,Customer_80493,65,Male,Port Elizabeth,Limpopo,FOOD & BEVERAGE,Olive Oil,2,133.24,0.05,253.16,Cash,2022-04-11,Completed,STR-019,Rep_107,
TXN-152393,CUST-26625,Customer_40831,63,Male,Johannesburg,Gauteng,Food & Beverage,Tea Set,5,245.43,,1227.15,Credit Card,2024-08-04,Completed,STR-012,Rep_087,2.8
TXN-123102,CUST-06789,Customer_73150,150,Female,Nelspruit,Mpumalanga,Sports,Dumbbell Set,5,819.13,0.1,3686.09,EFT,2023-06-17,Completed,STR-018,Rep_194,3.8
TXN-139850,CUST-07996,Customer_14215,29,Other,Cape Town,Western Cape,Clothing,Jeans,4,612.96,,2451.84,Mobile Pay,2024-07-12,Pending,STR-039,Rep_070,4.8
TXN-130452,CUST-23276,Customer_13582,43,Other,Cape Town,Western Cape,Toys,Puzzle,1,-99.99,0.2,116.68,Debit Card,2024-03-30,Pending,STR-038,Rep_111,4.3
TXN-159545,CUST-02200,Customer_77576,30,Male,Durban,KwaZulu-Natal,Electronics,Camera,2,6927.55,0.05,13162.34,Mobile Pay,2023-01-04,Returned,STR-020,Rep_121,2.1
TXN-125687,CUST-11787,Customer_30431,21,Other,Nelspruit,Mpumalanga,Clothing,Sneakers,3,976.34,0.1,2636.12,Mobile Pay,2024-01-17,Completed,STR-014,Rep_174,
TXN-139429,CUST-03541,Customer_32679,31,,Nelspruit,Mpumalanga,Food & Beverage,Energy Drink,5,27.62,0.2,110.48,Mobile Pay,2024-06-26,Completed,STR-022,Rep_022,3.4
TXN-138972,CUST-15493,Customer_15429,44,Other,Kimberley,Northern Cape,toys,LEGO Set,4,720.02,0.0,2880.08,,2023-05-08,Pending,STR-049,Rep_095,1.1
TXN-107209,CUST-22511,Customer_97834,65,Male,Polokwane,Limpopo,Toys,LEGO Set,4,719.6,0.15,2446.64,debit,2022-09-15,Returned,STR-024,Rep_123,1.3
TXN-100431,CUST-23823,Customer_81997,,Male,Durban,KwaZulu-Natal,Electronics,Tablet,2,5129.73,0.2,8207.57,EFT,2022-01-18,Completed,STR-043,Rep_070,3.7
TXN-100676,CUST-22884,Customer_63354,,Other,Pretoria,Gauteng,Health & Beauty,Moisturiser,3,239.34,0.0,718.02,EFT,2023-11-10,Pending,STR-037,Rep_086,3.5
TXN-124264,CUST-01490,Customer_58496,70,Female,Polokwane,Limpopo,Home & Garden,Dining Table,5,5723.83,0.2,37502.96,Debit Card,2023-09-29,Completed,STR-042,Rep_085,4.3
TXN-110512,CUST-08535,Customer_86264,26,Male,Kimberley,Northern Cape,Clothing,Sneakers,3,981.72,0.2,2356.13,Mobile Pay,2022-07-30,Completed,STR-016,Rep_023,4.4
TXN-112571,CUST-11464,Customer_92894,69,Male,Johannesburg,Gauteng,Home & Garden,Garden Chair,1,927.0,0.2,741.6,Debit Card,2024-02-03,Completed,STR-042,Rep_043,1.7
TXN-116853,CUST-09834,Customer_65607,35,Male,Nelspruit,Mpumalanga,Sports,Bicycle,-1,5226.34,0.2,16724.29,EFT,2024-09-11,Completed,STR-031,,1.9
TXN-171523,CUST-12201,Customer_20084,49,Female,Kimberley,Northern Cape,Clothing,Dress,3,831.5,0.2,R1995.6,Mobile Pay,2024-09-25,Completed,STR-049,Rep_062,1.5
TXN-151293,CUST-24776,Customer_31247,38,Male,Kimberley,,Food & Beverage,Energy Drink,2,28.51,0.0,57.02,EFT,2023-02-08,Completed,STR-005,Rep_033,
TXN-160149,CUST-24827,Customer_11802,40,Other,Port Elizabeth,Eastern Cape,Toys,RC Car,1,889.01,0.0,889.01,Debit Card,2024-01-13,Completed,STR-015,Rep_086,2.6
TXN-152465,CUST-20683,Customer_68415,27,,Port Elizabeth,Eastern Cape,Clothing,Jeans,2,579.87,0.0,1159.74,Credit Card,2022-04-18,Completed,STR-040,Rep_133,-1
TXN-165478,CUST-04996,Customer_14041,0,Other,Durban,KwaZulu-Natal,Food & Beverage,Tea Set,2,260.93,0.1,469.67,Credit Card,2022-10-02,Completed,STR-032,Rep_015,2.5
TXN-156562,CUST-05468,Customer_29203,45,Male,Durban,KwaZulu-Natal,Home & Garden,Garden Chair,1,919.13,0.0,919.13,Credit Card,2023-02-15,Pending,STR-028,Rep_026,2.5
TXN-116222,CUST-17288,Customer_17967,21,Female,Cape Town,Western Cape,Clothing,Jeans,4,588.51,0.0,2354.04,Debit Card,2022-02-24,Pending,STR-029,Rep_042,
TXN-146216,CUST-05602,Customer_30713,54,FEMALE,Durban,KwaZulu-Natal,ELECTRONICS,Headphones,1,1476.96,0.05,1403.11,Mobile Pay,2024-08-07,Pending,STR-007,Rep_169,4.0
TXN-131985,CUST-09296,Customer_89104,19,Female,Bloemfontein,Free State,Home & Garden,Garden Chair,1,914.26,0.05,868.55,EFT,2024-05-05,Pending,STR-022,Rep_048,4.2
TXN-170032,CUST-11306,Customer_21644,25,Other,  East London  ,,Home & Garden,Lamp,3,563.23,0.15,1436.24,Mobile Pay,2024-02-20,Cancelled,STR-038,Rep_036,2.1
TXN-140917,CUST-23206,Customer_7107,61,,Cape Town,Western Cape,Clothing,Jeans,2,580.06,0.15,986.1,Debit Card,2022-12-12,Cancelled,STR-011,Rep_185,2.3
TXN-173887,CUST-12463,Customer_46050,28,Female,  East London  ,Eastern Cape,HOME & GARDEN,Garden Chair,5,894.12,0.15,3800.01,EFT,,Cancelled,STR-026,Rep_122,3.4
TXN-144515,CUST-26443,Customer_39538,25,Male,Polokwane,Limpopo,Clothing,Hoodie,1,552.68,0.0,552.68,Credit Card,2022-01-27,Completed,STR-028,Rep_059,1.8
TXN-100275,CUST-06147,Customer_8019,24,Female,East London,Limpopo,Toys,Board Game,5,299.05,0.05,1420.49,Debit Card,2023-01-25,Completed,STR-036,Rep_185,4.7
TXN-105943,CUST-16552,Customer_47372,61,Other,East London,Eastern Cape,Home & Garden,Couch,1,8302.48,0.0,8302.48,EFT,2022-03-30,Returned,STR-007,Rep_034,4.1
TXN-156083,CUST-14599,Customer_7720,70,Female,Bloemfontein,Free State,Health & Beauty,Perfume,3,808.71,0.0,2426.13,Debit Card,2023-08-26,Completed,STR-009,Rep_087,2.6
TXN-142293,CUST-17313,Customer_21397,0,Female,Cape Town,Western Cape,Health & Beauty,Electric Toothbrush,1,512.12,0.1,460.91,Mobile Pay,2022-01-13,Completed,STR-036,Rep_178,1.9
TXN-112044,CUST-29615,Customer_77559,65,Male,East London,Eastern Cape,Sports,Dumbbell Set,4,817.09,0.2,2614.69,debit,2023-09-22,Completed,STR-021,Rep_092,4.7
TXN-115231,CUST-18211,Customer_88759,64,Male,Johannesburg,Gauteng,Sports,Yoga Mat,1,403.77,0.1,363.39,Debit Card,2024-08-16,Completed,STR-015,Rep_088,2.1
TXN-121558,CUST-09644,Customer_38261,27,Male,Port Elizabeth,Eastern Cape,Sports,Bicycle,1,5174.96,0.1,4657.46,EFT,2024-11-19,Returned,STR-040,Rep_109,4.5
TXN-171028,CUST-19492,Customer_83562,38,Female,Kimberley,Northern Cape,Electronics,Laptop,4,12713.1,0.15,43224.54,Mobile Pay,2024-10-19,Completed,STR-016,Rep_134,1.0
TXN-142024,CUST-27080,Customer_10091,51,Female,East London,Eastern Cape,clothing,Jeans,1,610.46,0.1,549.41,,2023-06-28,Pending,STR-001,Rep_075,1.5
TXN-153975,CUST-12454,Customer_82867,46,Male,Nelspruit,Mpumalanga,Food & Beverage,Olive Oil,4,126.02,0.2,403.26,Credit Card,2022-02-19,Completed,STR-002,Rep_176,4.8
TXN-153503,CUST-06445,Customer_31781,60,Male,Pretoria,Gauteng,Sports,Dumbbell Set,5,784.99,0.15,3336.21,EFT,2023-07-25,Completed,STR-017,Rep_083,4.3
TXN-133153,CUST-02777,Customer_38869,22,Other,Kimberley,Northern Cape,clothing,Dress,1,803.29,0.15,682.8,,2022-06-14,Completed,STR-028,,2.7
TXN-110782,CUST-04579,,48,Female,Bloemfontein,,Electronics,Smartphone,2,9374.24,0.05,17811.06,Debit Card,2023-11-02,Completed,STR-030,Rep_024,2.3
TXN-171867,CUST-19925,,34,Female,  Nelspruit  ,Mpumalanga,Sports,Tennis Racket,3,606.3,0.0,1818.9,Debit Card,2023-07-22,Pending,STR-012,Rep_091,1.9
TXN-112033,CUST-15501,Customer_51046,43,Male,Cape Town,Western Cape,Toys,Puzzle,4,149.65,0.1,538.74,EFT,2022-12-24,Completed,STR-013,Rep_053,3.4
TXN-153638,CUST-11783,Customer_84766,51,Male,Nelspruit,Mpumalanga,Health & Beauty,Perfume,5,823.44,0.0,4117.2,Debit Card,2023-09-01,Completed,STR-008,Rep_175,4.5
TXN-113584,CUST-22231,Customer_12647,,Other,Nelspruit,Mpumalanga,Home & Garden,Lamp,2,537.77,0.1,967.99,Cash,2023-09-20,Completed,STR-042,Rep_116,3.5
TXN-118218,CUST-02837,Customer_74503,24,Other,Durban,Eastern Cape,ELECTRONICS,Camera,1,6718.55,0.0,6718.55,EFT,2023-07-09,Completed,STR-049,Rep_030,2.6
TXN-110136,CUST-22303,Customer_32527,48,Female,Durban,KwaZulu-Natal,Electronics,Smart TV,4,9618.27,0.2,30778.46,Debit Card,2023-11-04,Completed,STR-009,Rep_064,2.8
TXN-113115,CUST-09711,Customer_77177,29,Female,East London,Eastern Cape,Toys,RC Car,5,900.98,0.2,3603.92,EFT,2024-10-10,Completed,STR-028,Rep_042,4.6
TXN-131375,CUST-01260,,56,Other,Nelspruit,Mpumalanga,Health & Beauty,Moisturiser,3,-99.99,0.05,710.13,Mobile Pay,2023-08-28,Returned,STR-011,Rep_181,3.2
TXN-133975,CUST-02311,Customer_3573,41,Female,Nelspruit,Mpumalanga,Toys,RC Car,3,939.25,0.0,2817.75,Cash,2024-08-21,Completed,STR-009,Rep_092,3.5
TXN-113683,CUST-25307,Customer_44659,999,Female,Kimberley,Northern Cape,Toys,Board Game,2,299.37,0.15,508.93,EFT,2023-10-22,Completed,STR-020,Rep_110,4.9
TXN-160818,CUST-25574,Customer_13885,62,Female,Port Elizabeth,Eastern Cape,Clothing,Dress,5,794.46,0.0,3972.3,Mobile Pay,2022-07-10,Returned,STR-024,Rep_178,4.2
TXN-172715,CUST-04015,Customer_94377,63,Other,Port Elizabeth,Eastern Cape,Electronics,Smartphone,1,9188.05,0.0,9188.05,Credit Card,2024-10-04,Completed,STR-029,,
TXN-128634,CUST-14451,Customer_59750,41,Other,Cape Town,Western Cape,Toys,Puzzle,3,143.55,0.0,430.65,Cash,2023-07-09,Completed,STR-033,Rep_076,3.9
TXN-103362,CUST-01537,Customer_38520,23,Female,Polokwane,Limpopo,Electronics,Smartphone,3,9172.1,0.0,27516.3,Credit Card,2024-08-14,Completed,STR-049,Rep_078,3.3
TXN-127966,CUST-23357,Customer_34983,38,Other,Durban,KwaZulu-Natal,sports,Yoga Mat,1,402.39,,321.91,,2023-02-06,Completed,STR-039,Rep_144,4.2
TXN-119347,CUST-03271,,,Other,East London,Eastern Cape,Clothing,Dress,4,805.66,0.0,3222.64,Credit Card,2023-09-24,Returned,STR-007,Rep_006,1.7
TXN-115444,CUST-21483,Customer_81260,43,Other,Port Elizabeth,Eastern Cape,Home & Garden,Garden Chair,3,895.18,0.0,2685.54,Mobile Pay,21/09/2022,Cancelled,STR-011,Rep_094,1.1
TXN-144804,CUST-11530,Customer_14551,34,Female,Kimberley,Northern Cape,Health & Beauty,Moisturiser,3,254.69,0.2,611.26,Debit Card,2024-05-02,Cancelled,STR-023,Rep_089,4.6
TXN-150840,CUST-19937,Customer_97091,20,Female,Cape Town,Western Cape,Sports,Bicycle,5,5118.07,0.0,25590.35,Cash,2023-10-14,Completed,STR-005,Rep_143,4.2
TXN-160868,CUST-06812,Customer_27806,64,Male,  Nelspruit  ,Mpumalanga,Home & Garden,Garden Chair,2,879.05,0.0,1758.1,unknown,2024-04-06,Returned,STR-014,Rep_003,4.2
TXN-134023,CUST-23158,Customer_39261,38,Male,Polokwane,Limpopo,Sports,Tennis Racket,2,583.57,0.0,1167.14,Credit Card,00/00/0000,Returned,STR-049,Rep_063,1.3
TXN-120263,CUST-03783,Customer_19766,43,Male,East London,Eastern Cape,Toys,LEGO Set,2,728.87,0.0,1457.74,Credit Card,2024-07-08,Completed,STR-047,Rep_048,1.9
TXN-142250,CUST-13187,Customer_14791,,Other,Kimberley,Northern Cape,Clothing,Sneakers,5,1037.67,0.0,2596.57,Credit Card,2024-10-19,Completed,STR-009,,2.7
TXN-136383,CUST-06353,Customer_25458,49,Female,Bloemfontein,Free State,Home & Garden,Lamp,1,528.64,0.2,422.91,Credit Card,2022-05-28,Completed,STR-028,Rep_156,1.6
TXN-137923,CUST-16285,Customer_64464,,Other,Cape Town,,Health & Beauty,Perfume,4,770.43,0.1,2773.55,Debit Card,2023-10-15,Completed,STR-035,Rep_057,2.7
TXN-113518,CUST-26321,Customer_94990,35,Female,Pretoria,Gauteng,TOYS,Doll,1,194.17,0.0,194.17,unknown,2022-01-14,Cancelled,STR-048,Rep_070,2.8
TXN-102383,CUST-19513,Customer_54250,27,Female,Nelspruit,Mpumalanga,Electronics,Camera,2,6950.7,0.1,12511.26,Debit Card,2024-10-14,Completed,STR-012,Rep_191,
TXN-163974,CUST-26426,Customer_95409,55,Other,Kimberley,Northern Cape,Clothing,Dress,3,760.64,0.05,2167.82,Cash,2022-05-15,Completed,STR-035,Rep_042,2.9
TXN-145409,CUST-08917,Customer_14631,33,Other,Johannesburg,Gauteng,Clothing,Dress,1,770.92,0.1,693.83,credit card,2024-05-13,Completed,STR-008,Rep_011,1.9
TXN-118614,CUST-26841,,47,Male,Nelspruit,Mpumalanga,electronics,Tablet,1,5136.08,0.0,5136.08,,2023-03-01,Completed,STR-026,Rep_067,2.7
TXN-136185,CUST-04871,Customer_14510,19,Female,Bloemfontein,Free State,CLOTHING,Jacket  ,4,1319.71,0.05,5014.9,Cash,2024-11-20,Cancelled,STR-010,Rep_019,
TXN-137109,CUST-11938,Customer_56447,23,Female,Kimberley,Northern Cape,Sports,Yoga Mat,3,387.7,0.15,988.63,Debit Card,2022-05-16,Completed,STR-039,Rep_021,4.3
TXN-148563,CUST-04677,Customer_10757,66,Other,Johannesburg,Gauteng,Toys,LEGO Set,3,666.55,0.2,1599.72,Credit Card,2024-11-23,Completed,STR-032,Rep_087,2.1
TXN-141218,CUST-21851,Customer_32155,48,Male,East London,Eastern Cape,Clothing,Jeans,4,574.27,,1837.66,Cash,2022-05-07,Completed,STR-049,Rep_073,2.7
TXN-105637,CUST-20056,Customer_87786,35,Female,Durban,KwaZulu-Natal,Health & Beauty,Hair Dryer,3,722.79,0.0,2168.37,Cash,2024-11-19,Completed,STR-032,Rep_200,4.2
TXN-156857,CUST-09442,Customer_70566,,M,Bloemfontein,Free State,Health & Beauty,Moisturiser,4,256.73,0.2,821.54,Mobile Pay,2024-12-30,Returned,STR-039,Rep_078,2.3
TXN-131363,CUST-09032,Customer_86367,43,Female,Pretoria,Gauteng,Food & Beverage,Tea Set,4,255.87,0.1,1494.1,Credit Card,2024-07-14,Completed,STR-011,,4.8
TXN-131921,CUST-05458,Customer_9802,66,Female,Johannesburg,Gauteng,Food & Beverage,Olive Oil,5,127.73,0.05,606.72,Cash,2024-04-02,Completed,STR-013,Rep_136,
TXN-117551,CUST-03691,Customer_69288,,Female,Nelspruit,Mpumalanga,Clothing,Sneakers,1,959.82,0.0,R959.82,Credit Card,2024-07-27,Completed,STR-040,Rep_152,3.7
TXN-154578,CUST-03985,Customer_4474,53,Female,Pretoria,Gauteng,Food & Beverage,Energy Drink,2,29.96,0.0,59.92,,2024-12-16,Returned,STR-015,Rep_177,
TXN-156963,CUST-06997,Customer_56715,59,Male,Nelspruit,Mpumalanga,Home & Garden,Lamp,1,546.13,0.0,546.13,Cash,2023-08-29,Completed,STR-005,Rep_090,3.1
TXN-125863,CUST-20457,Customer_48712,52,Male,Port Elizabeth,Eastern Cape,Food & Beverage,Protein Bar,2,43.31,0.0,86.62,Credit Card,2022-05-04,Completed,STR-014,Rep_008,3.0
TXN-151634,CUST-07616,,25,Male,Polokwane,Limpopo,Clothing,Dress,1,764.74,0.0,764.74,EFT,2022-10-11,Cancelled,STR-032,Rep_073,
TXN-163615,CUST-20047,Customer_96453,65,Male,Johannesburg,Gauteng,Electronics,Smartphone,3,8796.62,0.0,26389.86,Mobile Pay,2022-06-16,Completed,STR-042,Rep_124,2.7
TXN-151750,CUST-11345,Customer_76332,43,Male,East London,Eastern Cape,CLOTHING,Sneakers,2,990.34,0.0,R1980.68,Mobile Pay,2022-04-02,Completed,STR-028,Rep_158,4.8
TXN-122783,CUST-19251,Customer_81685,36,Female,Bloemfontein,Free State,Sports,Tennis Racket,1,576.9,0.2,461.52,Credit Card,2023-02-09,Completed,STR-004,Rep_096,3.6
TXN-111200,CUST-08404,,36,Female,East London,Eastern Cape,Electronics,Headphones,5,1458.1,0.0,7290.5,Mobile Pay,2022-06-03,Completed,STR-035,Rep_170,3.0
TXN-163992,CUST-20905,Customer_36825,32,Male,Bloemfontein,Free State,Food & Beverage,Protein Bar,1,46.06,0.15,39.15,Debit Card,2022-01-22,Completed,STR-032,,4.0
TXN-116890,CUST-13043,Customer_81965,69,Female,Bloemfontein,Free State,ELECTRONICS,Camera,5,7076.94,0.15,30076.99,Debit Card,2023-08-21,Pending,STR-043,Rep_090,4.2
TXN-149578,CUST-05736,Customer_92819,41,Other,Port Elizabeth,,Electronics,Laptop,4,12860.7,0.2,41154.24,Debit Card,24/09/2022,Cancelled,STR-018,Rep_034,2.0
TXN-159439,CUST-10212,Customer_60194,43,Female,Port Elizabeth,Eastern Cape,Toys,Doll,2,204.05,0.15,346.88,Cash,13/45/2023,Completed,STR-043,Rep_130,2.5
TXN-108721,CUST-17357,Customer_85095,999,Other,Durban,KwaZulu-Natal,Health & Beauty,Vitamins,3,204.05,0.1,550.94,unknown,2024-09-17,Completed,STR-010,Rep_118,2.9
TXN-103881,CUST-18046,Customer_92085,62,Male,Nelspruit,Mpumalanga,Health & Beauty,Perfume,1,817.5,0.2,487.85,Cash,2023-09-21,Completed,STR-048,,4.1
TXN-101999,CUST-23155,Customer_5290,40,Male,Bloemfontein,Free State,Food & Beverage,Coffee Beans,3,184.88,0.05,526.91,Credit Card,2024-12-10,Completed,STR-039,Rep_173,
TXN-119675,CUST-29118,Customer_20024,37,Male,Pretoria,Gauteng,Clothing,Jeans,1,594.7,0.0,612.09,Credit Card,2024-05-06,Completed,STR-021,Rep_130,4.8
